X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
0.9909226309492039,-5.295198633637892,-0.189296163671288,-7.574236548745287,-2.5089412448345727,9.663601174053795,-1.6892292942160843,4.621428026620235,-4.740336403883098,-5.269186247695326,-3.911859114071455,6.301654375725408,-4.299922559676421,-1.857494322077153,-3.7673484550836704,-6.196694771023345,3.613544701838662,10.485632390430506,10.298413175019471,-2.642406021044904,-3.890027205945449
1.2369991784468728,-8.653670516482785,-2.9557626755744213,4.102039676499282,0.8143003587407642,1.5407626867812367,3.325219455460214,7.874693553076597,10.399360147669611,-6.5507447718717176,-5.608465076864235,3.9044795714636242,-8.599584165996934,5.428716925465188,-9.087989331287371,9.103177791492332,-0.9389057928774935,-6.912175160043983,4.70671935092531,-3.024766523867635,-5.936984122368825
-8.823083471009147,1.014145646808856,0.06335675651609107,-4.5250572609681265,-5.388766148328661,-1.2166383778940117,-0.43296531090156554,4.890192033240781,-2.8191973178001213,1.2091464299293642,5.79338690289101,-4.071586707816614,-7.398495715734642,7.878606364513251,-0.22405277232562593,0.00086784204338302,4.085643105206282,8.162243663009804,0.4960114632114414,3.444147047056444,-0.6427051797055026
6.617717718872975,2.664022211774999,-2.7646191768520256,-7.3652251861461515,-8.932517323346564,-3.3929798418490407,8.191085022285474,9.36137942453707,3.527598544370769,-5.6404802158966945,-2.2737426226151314,-8.358172987906219,4.075965323104976,5.745500147888583,1.8423433766782331,5.3444792310260265,2.9656361297951994,-8.876039320169175,7.761105463481777,8.537240401365642,-3.3057887449162684
-0.8561841073020873,-7.430310010192889,-0.746978984992495,-6.544773027170173,-3.0921091822195295,7.597309942458952,-1.1359983251533512,1.7667823449027962,-3.9692071919959453,-3.433756320190672,-2.489119258863934,6.836874731070976,-4.481360947067376,-2.3903751743068007,-4.589209939352446,-6.197776142831244,6.089858255365559,9.474553510516285,10.37305396252686,-4.771086852438408,-5.466424831195506
-7.804512783717417,4.106563518320122,1.9498376545491514,-6.123040724974825,-8.771294517451475,-0.16899568069698934,-1.2018825416265282,5.549272841554836,-4.5625558418375585,0.6969415281900555,5.631748433229099,-7.823683897501254,-2.759795105644237,6.4430798505122615,-0.3233509808110162,-0.5575551719850576,4.98440643959395,9.77270068978019,-1.1474759694722096,5.536476874145823,-1.3904255311526357
0.982670774288855,-8.652986380436223,-4.442317257318914,2.8545301427784224,1.5922893679964079,3.2038086445984857,5.3610723351332865,7.1066407914683305,9.269563952687369,-4.369294080751997,-3.6602073841242238,5.04341788140285,-9.95908131009315,4.651393138602543,-8.202501702199328,7.678224359039495,-1.1244887781170272,-6.9929112095534345,6.435465992460233,-2.7541731328541714,-3.896987227355506
2.442318961722184,4.049641272085594,3.1592312502157998,2.1743246466927224,-7.249676875656402,-8.784174625693526,6.186905380576543,2.2088970143683917,-4.637747228177484,8.422250003058702,-3.950591420316817,-1.6701172486468892,-0.7580797090788314,4.84709179292127,1.0430438359114718,-8.697717781584965,1.3641610114987899,9.070410189447008,-3.5030377527130088,6.324321336232391,-5.620051010255341
-9.437156086604386,2.0953117871111226,-2.3969424409407227,-4.275885525009019,-6.395704649808706,0.39230395195864776,0.8980580259396187,5.169603729370142,-3.6624161308953966,0.8829666294328411,4.703454458580927,-6.565206244810125,-4.637918945358129,6.499594372990626,-1.4227926896626675,-1.4103363295728575,4.209587847150188,8.610525470484916,-2.1012472760090626,5.023649118889825,-3.385231566087801
0.7399508572516944,5.0932961316445935,4.244310463956962,0.9204815350291982,-5.90410705786075,-8.740035662255096,5.684999950233565,0.26098047092560384,-3.5839513549582485,8.921610127347982,-4.501133838102948,-2.2511899450251107,1.7796801844998587,4.78747932112612,2.4518733090043057,-10.004754357336854,-0.18404854233364354,9.424488846707465,-2.5501696706960235,6.522776234264743,-3.7871055242336253
-9.094265387842766,1.7743965842338707,-1.9876148036468597,-4.405318235033832,-5.91090890919548,-1.3277028640585518,-0.4609478361897157,6.285396878000743,-5.9008889539371046,1.1081843530573594,4.762784667524877,-6.503462295771286,-6.5953438821040535,5.878970873406499,1.2800696401993439,-0.5326062856563316,4.842691232928666,9.251601805708074,-1.8270257955120228,6.735754276592428,-0.919354222982596
1.737528774940512,-7.14643735555391,-1.7549534280010346,-6.165808638929155,-1.9871002813117724,8.299323130384453,-1.4688011408313324,4.182250702948293,-5.038018609504755,-4.107256822827445,-4.678210181220739,6.91578912521944,-4.967224266960323,-3.996406060656037,-5.557151680472122,-7.287053860014303,4.321130567980368,10.509966465718739,8.239075922175402,-7.8207054084941126,-4.495435220965842
-8.647945078102119,1.6745529195500612,-0.009339820281430988,-4.135475493841431,-4.480653869475987,-0.2288805994565527,-1.6069741748321111,4.256645591398461,-2.7880202073786,4.204556319839051,4.043273596480613,-5.1287871244316925,-5.6874306794504035,5.620380784638116,-0.7772518034413921,0.8329096137543215,2.911941424427882,9.891557031722412,-1.577294172067171,4.214024611828052,-2.556039370567609
-0.8866833466870592,-7.900816817510663,-4.884846962358159,5.651905323822205,-0.007827638049379138,2.6666723403076213,4.34379306590434,5.692746005215785,9.706770390418479,-5.716707428068996,-4.43004702885552,8.206788955035647,-9.306390176282639,6.938582815888387,-8.280321403316211,6.96107417499435,-1.6518139034605739,-4.916395560234031,7.203762931180986,-2.916993632530115,-4.3038362137720885
-3.328393427872,-7.171334960842792,-3.170092853088714,1.840140416934122,-10.011182334270943,5.609254882978257,-6.184653820263593,6.415673855422188,-4.154719747813817,1.404180268835363,8.380495288575467,6.461455618926974,-1.7778676111475669,7.53692442291615,1.2030575306661384,-1.6296455917741557,-4.139094242685897,5.496781390837573,-5.426594880489311,5.82620101691456,-10.036756548435102
5.416579764848654,3.5757787255477487,-1.1779069076323025,-7.909656713909547,-9.123615842705437,-4.143900249663439,7.841760124978338,8.893166043056432,3.6584346633921654,-6.757753077846655,-2.643911823144392,-8.808972115184845,2.7969732016212148,8.9347391170567,2.087591933560969,4.171521302246802,2.711644119597032,-9.058956958788425,10.276364340821086,10.094978560465167,-5.824763871815005
-4.325505874801804,-7.374062689580686,-3.177643104190247,0.8079335633773551,-10.09042975014055,1.7136634287146322,-4.958880289046021,6.58277306809277,-2.7365795500757164,2.0774295227301565,7.817156358991742,4.973796563681858,-1.6925323356240662,7.161081363363445,0.9672305009884328,-3.3365792521824122,-5.748996913594331,4.714414859223008,-4.928580528727802,7.904955532975224,-9.331886637045274
-9.745031475782838,2.547745605076731,0.5870455856198016,-4.825843952370745,-5.222380855977047,-1.200932641732706,0.5005760354223112,5.293823152927807,-4.507906231401448,2.932385046817936,2.5781803688260436,-5.735809903402635,-3.6572366016887443,5.398122428367462,-1.4223248828011168,-1.137870046049885,4.2950853820444985,6.527543516923737,-1.162852132442982,4.404372363146183,-2.277530911383466
-4.700867314866647,3.0348678975431858,-1.1789121613642999,-4.024476510054034,-0.23466039802183436,4.090017684999788,-9.592401326339704,-7.715091497250138,1.9838771817398304,-1.4795458967495414,8.680627185657873,6.670174790633009,1.046286015209415,5.721028683840464,-3.5410073894521843,4.368913515838337,-4.329011896468875,-5.408221710215898,-5.765183549416324,-0.9362936621895372,4.657177257841844
1.888676770323754,6.220125036602187,3.766549854999701,4.217375217745003,-7.005574891156903,-6.852335036133879,5.500262607664641,2.767581877304563,-3.935224038856901,8.491234875132792,-3.0043832403153674,-1.4638223330440554,-0.5085397766199833,5.374875610291626,0.8058484063612187,-7.867418032036094,2.3759938556727915,9.829345206265408,-3.084914456763247,5.6726281494227155,-4.523955479316648
-8.579185864475113,2.4192819364307745,0.5294129591876522,-5.232717643518239,-5.194214094085431,1.3335149824241674,1.1937368100889811,5.889207957318166,-4.553913673763998,2.539601064600495,5.797360013753855,-6.903915116579376,-5.3916959915341165,6.719888551311808,-1.1661585719493148,-0.7807956148999365,4.784702130155675,9.760565661087456,-0.4799794177759562,4.35346902160667,-1.7107445706669773
4.112690568706244,6.841208397635601,6.23955385169053,2.7837147499180572,-5.945471397124222,-8.207704433470491,4.751195155201429,1.196289232222537,-2.723511942219092,9.178923790048522,-4.666779099008918,-2.196851428163524,0.5874114300112694,2.9117528983533534,0.5004396108081327,-5.958028838103454,1.9926686770092004,10.759458263526227,-1.553260284302371,4.927863098123744,-4.325930056619328
-9.893117936116596,3.022425745494337,0.18229292953528087,-5.203380758063193,-5.9947883601242395,1.1798228359191039,-1.537340315986922,4.02483301694364,-3.334372974310339,2.2643970589236257,4.353204324583296,-6.159903673005096,-6.516511983379691,5.190948275281874,-0.46373303596970455,-1.0401261606177201,4.613873230852125,10.265438671555492,-1.8458419529611256,4.22087984718218,-5.945980379799414
-4.309183829642758,-10.070085005221344,-3.30524768935386,0.5860613982019758,-8.96213097619112,3.745882485746687,-3.0970926674845547,8.901838180069685,-4.630394133459359,2.9409031753323034,9.623119451250089,5.4234722116091785,-3.306050591095596,7.286206564844964,-0.39204671820752557,0.11800451787449351,-2.997239752540618,5.193629120530806,-3.3906032489378912,6.413026899332919,-10.238650072945404
7.564723146841542,4.284258765485184,-1.6108252281958717,-7.637080298151229,-10.486249978753065,-1.1170347283836137,7.841800861368023,9.365200654403308,4.880953018587257,-6.760717378637267,-2.4617071358391036,-6.997945978870075,3.710424235983976,5.318985765524564,2.06905815406968,3.767865349543835,2.225924792021388,-8.102820960201367,7.6249071707580995,11.164862503612877,-3.517237422448491
-1.7557909773305678,-6.11239094262472,-1.1897853216016883,-7.627134682002497,-0.9024283213057209,10.018039760180757,-0.9023296273975204,3.1517223416455047,-4.719988757869921,-4.807595371472907,-5.233454611252424,8.238278689423458,-4.948343573457707,-2.9788318303170906,-4.735249325666918,-5.878810490358557,3.0997833505049748,10.034193296803764,8.317200305342675,-5.360049223978755,-3.667061636380196
0.2108973027630924,-7.416878608406517,-4.068376245927491,4.363993008672615,1.7569182127063245,2.8237094759443986,5.6755158471750295,5.028487176806967,9.032115275662619,-4.490133577969402,-3.6166763874578063,6.545453302941318,-8.39241955174078,6.038304294616832,-9.134378216079089,7.607233979994928,0.6500340206707387,-4.8373289276550775,5.931350928768763,-3.9020219953959328,-3.0038641442199703
-5.633477049945636,-7.63424137306615,-1.3010952347213827,1.548963323279444,-9.379798317790828,3.6059622343890942,-3.1482307736865387,7.612060513804286,-6.12159081248262,-1.3378312980879565,10.792403912996866,4.989097156061659,-2.999590618793095,8.632436167004672,3.4108398899919745,-1.910596768853553,-4.906693978308118,3.7889422834717044,-4.212731850853922,6.05383833820548,-9.615027942833732
-5.689754433459544,-9.081642757440065,-3.2953720049621085,4.307178540274273,-7.518753302931957,3.340754688240963,-4.851548588214885,7.305951480137992,-5.239718294087291,2.37469845725896,8.879816191991042,5.333155986283501,-4.109977637046718,8.257765527059295,-0.12384055908826364,-0.8725886073503154,-4.530183127344868,4.119421198598781,-5.574611059175587,6.382262888901613,-8.327741351327138
-0.978510778764176,-4.883476037280338,-0.552725554270208,-6.165160659609176,-3.2521567394275657,10.998214651221879,-0.7695324541554692,4.692755373184495,-5.708486554086173,-4.004693858407371,-3.75958111964703,7.441901858887526,-5.089361299767422,-0.9493003300555027,-4.422368226287256,-6.889103426236781,6.6512621173780175,8.692573517632331,11.361379376698007,-4.408347180711238,-4.692613433152831
-5.031387357729846,-6.486906538086873,-4.128832179210344,0.8248554909734123,-7.491006234875256,2.7807920710485883,-3.1215523427390375,6.944111146846628,-4.977447928575188,0.27436251365994047,9.44043384054945,6.0300902985904035,-1.881547695187303,8.839908619923085,1.6032852674858806,-0.06727273522708144,-3.585251168488442,3.012278568788089,-4.460222241512317,6.5532435445744746,-7.096202683660304
-5.526515630632766,2.9560968897648108,-1.4162528292824725,-4.995394507840413,-1.2967326230105987,4.251989519540665,-7.8846424862937,-8.942011265122893,4.37014348068875,-1.1761179863785771,6.22906527948802,6.227834250044539,1.0484934837305675,8.218556691683583,-2.5695752048146483,6.7650383372408776,-5.190897010187561,-3.1187515285281178,-5.459326470788828,-2.9252482448966726,3.7399608785384157
-4.382905185382433,-7.323325130533234,-1.3077933063329679,3.1830652058220616,-10.554186521840506,2.9247407614972296,-5.150562495753698,6.925206300751077,-4.350840892561702,1.0434701611393633,9.249137334702358,7.796257864481754,-2.6172130053667364,8.925003571329409,0.6831434655005357,0.9882081251386632,-3.3725807326142334,5.367792352851441,-4.224150623566165,6.225154234120595,-9.586274328289178
-8.894648079150365,3.2485840415567386,-0.10270924300408896,-5.284987994904024,-5.771024322336636,-0.9689845725023792,-0.754598920266487,3.5473823586803146,-2.507506179197625,2.8064785388115445,5.847281202853537,-5.633185913416495,-7.668479727214656,6.391584294712263,-0.2347538126211811,0.10478653024816648,4.082135402667058,8.8512919853612,-1.3643505703894818,5.504460063941476,-2.754080345168848
1.0968485782730348,-7.5039561521323614,-4.164738616145553,3.608407669866775,1.1347466881521042,2.4890456189695933,3.133721691461238,5.64676449468201,11.261638970810967,-5.769257746955596,-5.265506704361133,6.162575514795568,-8.116129599247037,5.956831908345268,-9.034283500293425,8.876195810046081,-2.4677838955552045,-7.2339302276393465,7.086386448793232,-4.447050756677459,-3.2706025157615453
-6.687243750736384,1.6746703620469958,0.49731254719648854,-3.9439790627214326,-0.016476336344923292,4.197849944444283,-6.896977289556214,-10.731127493295821,4.99931558528619,-3.1466939880247002,7.594800404501219,6.566358856359519,0.8567286606687885,7.385421409078543,-0.19241277056666295,7.897271243848982,-4.195497503933927,-3.713454362491719,-6.204952961566533,-0.7647202433033167,1.2060183986297557
-6.929962040646514,3.889877614144443,-0.5377288278752486,-5.4957894879831795,0.4031730771395423,1.4330044665561794,-7.920907121683977,-8.5423858130095,2.664164348769888,-2.133160284125206,5.68780557164555,7.636358183705507,1.3251875190072557,6.272886019574844,-0.9738551064738701,6.346214501010764,-1.8448028206846536,-4.319305853074665,-6.093201947610316,-3.3020055283765424,3.264001825400797
0.7997808807920253,7.338827330443509,3.871232730777629,3.249093265297498,-6.313939883310016,-8.282536191606987,4.535439991648372,1.2183411011549388,-4.319122278595488,9.588692330079462,-5.766507033413982,-1.438814215631516,1.7643682039213593,5.754470265494451,-0.5084111088875451,-9.116187858947931,0.7019476090393929,9.717500434908734,-4.3340354771755445,7.968529076743728,-4.247988995379962
5.607408185057411,5.140831308456878,-2.2465412766697734,-7.385449562655664,-7.202743959762142,-4.524062371328631,6.728379668197046,9.550269484709688,5.657509309642254,-4.889125099350313,-3.479780938630112,-7.462645781373339,3.5488211616629277,3.973811864911833,0.5047290514931302,5.416565036794708,0.9677480223909276,-9.271823399393503,6.812065235305889,10.247969876712624,-3.678256089726154
-1.341423940878576,-9.112994732255144,-4.0155203365375085,4.5872763722339585,3.157416271673558,0.5586853661034947,4.006683758433054,4.08169005259316,8.95135051468031,-5.763317418215727,-4.835021577188232,7.3911598611366776,-9.006245891295345,5.246021699054767,-7.396377782606034,7.497543758260196,-1.2032662934189526,-6.8166508254401705,6.435311541748667,-3.3966049552681583,-4.852438775929535
2.0805354503894993,4.302035100049365,4.9792474647823814,3.4236792323417546,-6.416924437319463,-7.533855507060743,6.804306742891724,3.294578844393944,-5.262290884825935,8.96410365938404,-0.9954669615751235,-1.6382692436117678,0.0605919530708533,3.3092146712369503,-0.41008231142292073,-7.333189696948178,-0.5820872414782063,9.76083546402997,-3.1868816516404,8.794458563536393,-1.8065095026018714
